-0.236	5.149e-8

-0.234	5.130e-8

-0.232	5.098e-8

-0.230	5.124e-8

-0.228	5.133e-8

-0.226	5.142e-8

-0.224	5.080e-8

-0.222	5.146e-8

-0.220	5.041e-8

-0.218	4.981e-8

-0.216	5.069e-8

-0.214	5.078e-8

-0.212	5.044e-8

-0.210	5.031e-8

-0.208	5.084e-8

-0.206	5.080e-8

-0.204	5.079e-8

-0.202	5.017e-8

-0.200	5.070e-8

-0.198	5.024e-8

-0.196	5.059e-8

-0.194	4.984e-8

-0.192	5.004e-8

-0.190	4.931e-8

-0.188	4.988e-8

-0.186	5.011e-8

-0.184	4.973e-8

-0.182	4.963e-8

-0.180	4.937e-8

-0.178	5.018e-8

-0.176	4.918e-8

-0.174	5.029e-8

-0.172	4.994e-8

-0.170	4.942e-8

-0.168	5.010e-8

-0.166	4.940e-8

-0.164	5.005e-8

-0.162	4.952e-8

-0.160	4.953e-8

-0.158	4.951e-8

-0.156	4.910e-8

-0.154	4.976e-8

-0.152	5.002e-8

-0.150	5.038e-8

-0.148	4.975e-8

-0.146	4.948e-8

-0.144	4.971e-8

-0.142	4.971e-8

-0.140	5.011e-8

-0.138	4.998e-8

-0.136	5.033e-8

-0.134	4.958e-8

-0.132	4.951e-8

-0.130	5.008e-8

-0.128	4.999e-8

-0.126	5.026e-8

-0.124	5.025e-8

-0.122	4.986e-8

-0.120	4.992e-8

-0.118	5.067e-8

-0.116	5.012e-8

-0.114	5.021e-8

-0.112	4.979e-8

-0.110	5.031e-8

-0.108	5.058e-8

-0.106	5.045e-8

-0.104	5.075e-8

-0.102	5.028e-8

-0.100	5.019e-8

-0.098	5.005e-8

-0.096	5.010e-8

-0.094	5.019e-8

-0.092	5.001e-8

-0.090	5.030e-8

-0.088	4.989e-8

-0.086	5.041e-8

-0.084	5.038e-8

-0.082	4.994e-8

-0.080	5.002e-8

-0.078	5.013e-8

-0.076	4.912e-8

-0.074	5.062e-8

-0.072	5.097e-8

-0.070	5.024e-8

-0.068	4.979e-8

-0.066	4.975e-8

-0.064	5.076e-8

-0.062	5.001e-8

-0.060	5.034e-8

-0.058	5.016e-8

-0.056	5.065e-8

-0.054	5.032e-8

-0.052	5.002e-8

-0.050	5.026e-8

-0.048	5.036e-8

-0.046	5.010e-8

-0.044	5.045e-8

-0.042	5.042e-8

-0.040	5.001e-8

-0.038	5.080e-8

-0.036	5.136e-8

-0.034	5.018e-8

-0.032	5.105e-8

-0.030	5.044e-8

-0.028	5.093e-8

-0.026	5.056e-8

-0.024	5.053e-8

-0.022	5.097e-8

-0.020	5.007e-8

-0.018	5.066e-8

-0.016	5.076e-8

-0.014	5.086e-8

-0.012	5.043e-8

-0.010	5.127e-8

-0.008	5.105e-8

-0.006	5.120e-8

-0.004	5.171e-8

-0.002	5.110e-8

0.000	5.083e-8

0.002	5.159e-8

0.004	5.154e-8

0.006	5.100e-8

0.008	5.101e-8

0.010	5.138e-8

0.012	5.170e-8

0.014	5.232e-8

0.016	5.140e-8

0.018	5.156e-8

0.020	5.188e-8

0.022	5.187e-8

0.024	5.224e-8

0.026	5.169e-8

0.028	5.216e-8

0.030	5.215e-8

0.032	5.232e-8

0.034	5.199e-8

0.036	5.210e-8

0.038	5.211e-8

0.040	5.262e-8

0.042	5.268e-8

0.044	5.281e-8

0.046	5.243e-8

0.048	5.306e-8

0.050	5.316e-8

0.052	5.318e-8

0.054	5.316e-8

0.056	5.342e-8

0.058	5.283e-8

0.060	5.356e-8

0.062	5.387e-8

0.064	5.313e-8

0.066	5.379e-8

0.068	5.340e-8

0.070	5.390e-8

0.072	5.383e-8

0.074	5.436e-8

0.076	5.374e-8

0.078	5.387e-8

0.080	5.391e-8

0.082	5.462e-8

0.084	5.437e-8

0.086	5.366e-8

0.088	5.368e-8

0.090	5.445e-8

0.092	5.447e-8

0.094	5.459e-8

0.096	5.488e-8

0.098	5.500e-8

0.100	5.429e-8

0.102	5.455e-8

0.104	5.473e-8

0.106	5.524e-8

0.108	5.514e-8

0.110	5.494e-8

0.112	5.446e-8

0.114	5.499e-8

0.116	5.505e-8

0.118	5.493e-8

0.120	5.509e-8

0.122	5.525e-8

0.124	5.550e-8

0.126	5.559e-8

0.128	5.581e-8

0.130	5.609e-8

0.132	5.515e-8

0.134	5.565e-8

0.136	5.542e-8

0.138	5.637e-8

0.140	5.621e-8

0.142	5.591e-8

0.144	5.644e-8

0.146	5.628e-8

0.148	5.633e-8

0.150	5.657e-8

0.152	5.637e-8

0.154	5.622e-8

0.156	5.650e-8

0.158	5.652e-8

0.160	5.658e-8

0.162	5.684e-8

0.164	5.689e-8

0.166	5.746e-8

0.168	5.710e-8

0.170	5.710e-8

0.172	5.607e-8

0.174	5.754e-8

0.176	5.772e-8

0.178	5.721e-8

0.180	5.763e-8

0.182	5.735e-8

0.184	5.796e-8

0.186	5.771e-8

0.188	5.735e-8

0.190	5.823e-8

0.192	5.763e-8

0.194	5.798e-8

0.196	5.877e-8

0.198	5.828e-8

0.200	5.874e-8

0.202	5.869e-8

0.204	5.843e-8

0.206	5.819e-8

0.208	5.883e-8

0.210	5.885e-8

0.212	5.916e-8

0.214	5.883e-8

0.216	5.923e-8

0.218	5.898e-8

0.220	5.911e-8

0.222	5.941e-8

0.224	5.958e-8

0.226	5.953e-8

0.228	5.934e-8

0.230	6.044e-8

0.232	6.080e-8

0.234	6.088e-8

0.236	6.026e-8

0.238	6.013e-8

0.240	6.014e-8

0.242	6.099e-8

0.244	6.159e-8

0.246	6.125e-8

0.248	6.071e-8

0.250	6.164e-8

0.252	6.125e-8

0.254	6.096e-8

0.256	6.070e-8

0.258	6.220e-8

0.260	6.213e-8

0.262	6.209e-8

0.264	6.231e-8

0.266	6.191e-8

0.268	6.245e-8

0.270	6.190e-8

0.272	6.233e-8

0.274	6.252e-8

0.276	6.234e-8

0.278	6.285e-8

0.280	6.287e-8

0.282	6.328e-8

0.284	6.289e-8

0.286	6.273e-8

0.288	6.329e-8

0.290	6.338e-8

0.292	6.379e-8

0.294	6.353e-8

0.296	6.383e-8

0.298	6.403e-8

0.300	6.408e-8

0.302	6.482e-8

0.304	6.504e-8

0.306	6.464e-8

0.308	6.469e-8

0.310	6.520e-8

0.312	6.476e-8

0.314	6.466e-8

0.316	6.532e-8

0.318	6.496e-8

0.320	6.524e-8

0.322	6.560e-8

0.324	6.540e-8

0.326	6.531e-8

0.328	6.616e-8

0.330	6.654e-8

0.332	6.618e-8

0.334	6.596e-8

0.336	6.663e-8

0.338	6.612e-8

0.340	6.641e-8

0.342	6.680e-8

0.344	6.741e-8

0.346	6.688e-8

0.348	6.736e-8

0.350	6.713e-8

0.352	6.803e-8

0.354	6.782e-8

0.356	6.800e-8

0.358	6.784e-8

0.360	6.758e-8

0.362	6.852e-8

0.364	6.843e-8

0.366	6.928e-8

0.368	6.917e-8

0.370	6.895e-8

0.372	7.000e-8

0.374	6.901e-8

0.376	6.958e-8

0.378	6.966e-8

0.380	6.984e-8

0.382	6.965e-8

0.384	7.002e-8

0.386	7.030e-8

0.388	7.026e-8

0.390	7.040e-8

0.392	7.081e-8

0.394	7.101e-8

0.396	7.120e-8

0.398	7.139e-8

0.400	7.185e-8

0.402	7.122e-8

0.404	7.168e-8

0.406	7.221e-8

0.408	7.228e-8

0.410	7.221e-8

0.412	7.261e-8

0.414	7.275e-8

0.416	7.301e-8

0.418	7.294e-8

0.420	7.337e-8

0.422	7.440e-8

0.424	7.395e-8

0.426	7.260e-8

0.428	7.465e-8

0.430	7.402e-8

0.432	7.482e-8

0.434	7.480e-8

0.436	7.499e-8

0.438	7.482e-8

0.440	7.547e-8

0.442	7.545e-8

0.444	7.603e-8

0.446	7.591e-8

0.448	7.648e-8

0.450	7.662e-8

0.452	7.715e-8

0.454	7.720e-8

0.456	7.761e-8

0.458	7.796e-8

0.460	7.790e-8

0.462	7.785e-8

0.464	7.816e-8

0.466	7.877e-8

0.468	7.902e-8

0.470	7.882e-8

0.472	7.904e-8

0.474	7.887e-8

0.476	8.007e-8

0.478	7.988e-8

0.480	8.045e-8

0.482	8.038e-8

0.484	8.027e-8

0.486	8.085e-8

0.488	8.106e-8

0.490	8.071e-8

0.492	8.140e-8

0.494	8.152e-8

0.496	8.174e-8

0.498	8.233e-8

0.500	8.250e-8

0.502	8.237e-8

0.504	8.245e-8

0.506	8.277e-8

0.508	8.331e-8

0.510	8.338e-8

0.512	8.348e-8

0.514	8.357e-8

0.516	8.416e-8

0.518	8.433e-8

0.520	8.362e-8

0.522	8.494e-8

0.524	8.489e-8

0.526	8.471e-8

0.528	8.541e-8

0.530	8.525e-8

0.532	8.566e-8

0.534	8.654e-8

0.536	8.606e-8

0.538	8.582e-8

0.540	8.677e-8

0.542	8.739e-8

0.544	8.693e-8

0.546	8.749e-8

0.548	8.768e-8

0.550	8.753e-8

0.552	8.766e-8

0.554	8.886e-8

0.556	8.851e-8

0.558	8.851e-8

0.560	8.926e-8

0.562	8.925e-8

0.564	8.920e-8

0.566	8.992e-8

0.568	8.992e-8

0.570	9.030e-8

0.572	9.019e-8

0.574	9.066e-8

0.576	9.076e-8

0.578	9.138e-8

0.580	9.146e-8

0.582	9.280e-8

0.584	9.202e-8

0.586	9.197e-8

0.588	9.251e-8

0.590	9.321e-8

0.592	9.285e-8

0.594	9.306e-8

0.596	9.390e-8

0.598	9.413e-8

0.600	9.369e-8
